filename,start,end,label
20180829/AMAR418.1.20180829T050639Z.wav,1587.76,1588.24,1
20180829/AMAR418.1.20180829T050639Z.wav,1588.73,1589.27,1
20180829/AMAR418.1.20180829T050639Z.wav,1643.5,1644.5,1
20180829/AMAR418.1.20180829T050639Z.wav,1645.46,1646.54,1
20180829/AMAR418.1.20180829T050639Z.wav,1645.79,1646.21,1
20180829/AMAR418.1.20180829T050639Z.wav,1670.62,1671.38,1
20180829/AMAR418.1.20180829T050639Z.wav,1672.44,1673.56,1
20180829/AMAR418.1.20180829T050639Z.wav,1673.64,1674.36,1
20180829/AMAR418.1.20180829T050639Z.wav,1687.59,1688.41,1
20180829/AMAR418.1.20180829T050639Z.wav,1719.58,1720.42,1
20180829/AMAR418.1.20180829T050639Z.wav,1727.31,1728.69,1
20180829/AMAR418.1.20180829T050639Z.wav,1734.52,1735.48,1
20180829/AMAR418.1.20180829T050639Z.wav,1734.76,1735.24,1
20180829/AMAR418.1.20180829T050639Z.wav,1735.28,1736.72,1
20180829/AMAR418.1.20180829T050639Z.wav,1764.64,1765.36,1
20180829/AMAR418.1.20180829T053639Z.wav,53.61,54.39,1
20180829/AMAR418.1.20180829T053639Z.wav,62.56,63.44,1
20180829/AMAR418.1.20180829T053639Z.wav,90.82,91.18,1
20180829/AMAR418.1.20180829T053639Z.wav,190.7,191.3,1
20180829/AMAR418.1.20180829T053639Z.wav,196.77,197.23,1
20180829/AMAR418.1.20180829T053639Z.wav,199.76,200.24,1
20180829/AMAR418.1.20180829T053639Z.wav,200.69,201.31,1
20180829/AMAR418.1.20180829T053639Z.wav,203.62,204.38,1
20180829/AMAR418.1.20180829T053639Z.wav,205.67,206.33,1
20180829/AMAR418.1.20180829T053639Z.wav,212.62,213.38,1
20180829/AMAR418.1.20180829T053639Z.wav,213.68,214.32,1
20180829/AMAR418.1.20180829T053639Z.wav,220.67,221.33,1
20180829/AMAR418.1.20180829T053639Z.wav,221.6,222.4,1
20180829/AMAR418.1.20180829T053639Z.wav,237.78,238.22,1
20180829/AMAR418.1.20180829T053639Z.wav,247.73,248.27,1
20180829/AMAR418.1.20180829T053639Z.wav,288.5,289.5,1
20180829/AMAR418.1.20180829T053639Z.wav,310.5,311.5,1
20180829/AMAR418.1.20180829T053639Z.wav,356.79,357.21,1
20180829/AMAR418.1.20180829T053639Z.wav,362.51,363.49,1
20180829/AMAR418.1.20180829T053639Z.wav,364.52,365.48,1
20180829/AMAR418.1.20180829T053639Z.wav,370.67,371.33,1
20180829/AMAR418.1.20180829T053639Z.wav,372.73,373.27,1
20180829/AMAR418.1.20180829T053639Z.wav,394.5,395.5,1
20180829/AMAR418.1.20180829T053639Z.wav,415.72,416.28,1
20180829/AMAR418.1.20180829T053639Z.wav,428.64,429.36,1
20180829/AMAR418.1.20180829T053639Z.wav,429.59,430.41,1
20180829/AMAR418.1.20180829T053639Z.wav,456.76,457.24,1
20180829/AMAR418.1.20180829T053639Z.wav,462.72,463.28,1
20180829/AMAR418.1.20180829T053639Z.wav,494.75,495.25,1
20180829/AMAR418.1.20180829T053639Z.wav,530.7,531.3,1
20180829/AMAR418.1.20180829T053639Z.wav,543.83,544.17,1
20180829/AMAR418.1.20180829T053639Z.wav,698.57,699.43,1
20180829/AMAR418.1.20180829T053639Z.wav,702.53,703.47,1
20180829/AMAR418.1.20180829T053639Z.wav,708.59,709.41,1
20180829/AMAR418.1.20180829T053639Z.wav,716.61,717.39,1
20180829/AMAR418.1.20180829T053639Z.wav,732.43,733.57,1
20180829/AMAR418.1.20180829T053639Z.wav,739.63,740.37,1
20180829/AMAR418.1.20180829T053639Z.wav,747.44,748.56,1
20180829/AMAR418.1.20180829T053639Z.wav,756.59,757.41,1
20180829/AMAR418.1.20180829T053639Z.wav,775.22,776.78,1
20180829/AMAR418.1.20180829T053639Z.wav,779.64,780.36,1
20180829/AMAR418.1.20180829T053639Z.wav,780.64,781.36,1
20180829/AMAR418.1.20180829T053639Z.wav,781.76,782.24,1
20180829/AMAR418.1.20180829T053639Z.wav,810.58,811.42,1
20180829/AMAR418.1.20180829T053639Z.wav,816.61,817.39,1
20180829/AMAR418.1.20180829T053639Z.wav,836.45,837.55,1
20180829/AMAR418.1.20180829T053639Z.wav,848.69,849.31,1
20180829/AMAR418.1.20180829T053639Z.wav,849.27,850.73,1
20180829/AMAR418.1.20180829T053639Z.wav,854.51,855.49,1
20180829/AMAR418.1.20180829T053639Z.wav,883.63,884.37,1
20180829/AMAR418.1.20180829T053639Z.wav,887.69,888.31,1
20180829/AMAR418.1.20180829T053639Z.wav,893.47,894.53,1
20180829/AMAR418.1.20180829T053639Z.wav,901.64,902.36,1
20180829/AMAR418.1.20180829T053639Z.wav,903.78,904.22,1
20180829/AMAR418.1.20180829T053639Z.wav,904.79,905.21,1
20180829/AMAR418.1.20180829T053639Z.wav,907.7,908.3,1
20180829/AMAR418.1.20180829T053639Z.wav,909.25,910.75,1
20180829/AMAR418.1.20180829T053639Z.wav,910.67,911.33,1
20180829/AMAR418.1.20180829T053639Z.wav,914.58,915.42,1
20180829/AMAR418.1.20180829T053639Z.wav,916.74,917.26,1
20180829/AMAR418.1.20180829T053639Z.wav,918.53,919.47,1
20180829/AMAR418.1.20180829T053639Z.wav,920.64,921.36,1
20180829/AMAR418.1.20180829T053639Z.wav,921.71,922.29,1
20180829/AMAR418.1.20180829T053639Z.wav,933.49,934.51,1
20180829/AMAR418.1.20180829T053639Z.wav,940.63,941.37,1
20180829/AMAR418.1.20180829T053639Z.wav,941.57,942.43,1
20180829/AMAR418.1.20180829T053639Z.wav,950.41,951.59,1
20180829/AMAR418.1.20180829T053639Z.wav,954.75,955.25,1
20180829/AMAR418.1.20180829T053639Z.wav,955.6,956.4,1
20180829/AMAR418.1.20180829T053639Z.wav,963.68,964.32,1
20180829/AMAR418.1.20180829T053639Z.wav,966.74,967.26,1
20180829/AMAR418.1.20180829T053639Z.wav,968.67,969.33,1
20180829/AMAR418.1.20180829T053639Z.wav,970.8,971.2,1
20180829/AMAR418.1.20180829T053639Z.wav,973.54,974.46,1
20180829/AMAR418.1.20180829T053639Z.wav,974.72,975.28,1
20180829/AMAR418.1.20180829T053639Z.wav,975.63,976.37,1
20180829/AMAR418.1.20180829T053639Z.wav,980.75,981.25,1
20180829/AMAR418.1.20180829T053639Z.wav,985.66,986.34,1
20180829/AMAR418.1.20180829T053639Z.wav,995.61,996.39,1
20180829/AMAR418.1.20180829T053639Z.wav,996.66,997.34,1
20180829/AMAR418.1.20180829T053639Z.wav,997.71,998.29,1
20180829/AMAR418.1.20180829T053639Z.wav,999.38,1000.62,1
20180829/AMAR418.1.20180829T053639Z.wav,1013.71,1014.29,1
20180829/AMAR418.1.20180829T053639Z.wav,1023.74,1024.26,1
20180829/AMAR418.1.20180829T053639Z.wav,1063.75,1064.25,1
20180829/AMAR418.1.20180829T053639Z.wav,1085.78,1086.22,1
20180829/AMAR418.1.20180829T053639Z.wav,1495.71,1496.29,1
20180829/AMAR418.1.20180829T053639Z.wav,1535518187.62,1535518188.38,0
20180829/AMAR418.1.20180829T053639Z.wav,1535518289.35,1535518290.65,0
20180829/AMAR418.1.20180829T053639Z.wav,1535518387.36,1535518388.64,0
20180829/AMAR418.1.20180829T053639Z.wav,1535518420.65,1535518421.35,0
20180902/AMAR418.1.20180902T140639Z.wav,931.69,932.31,1
20180902/AMAR418.1.20180902T140639Z.wav,933.63,934.37,1
20180902/AMAR418.1.20180902T140639Z.wav,958.59,959.41,1
20180902/AMAR418.1.20180902T140639Z.wav,1500.42,1501.58,1
20180902/AMAR418.1.20180902T140639Z.wav,1537.69,1538.31,1
20180902/AMAR418.1.20180902T140639Z.wav,1559.39,1560.61,1
20180902/AMAR418.1.20180902T140639Z.wav,1586.59,1587.41,1
20180902/AMAR418.1.20180902T140639Z.wav,1776.68,1777.32,1
20180902/AMAR418.1.20180902T140639Z.wav,1778.68,1779.32,1
20180902/AMAR418.1.20180902T140639Z.wav,1535895036.47,1535895037.53,0
20180902/AMAR418.1.20180902T140639Z.wav,1535895110.48,1535895111.52,0
20180902/AMAR418.1.20180902T140639Z.wav,1535895129.49,1535895130.51,0
20180902/AMAR418.1.20180902T140639Z.wav,1535895130.34,1535895131.66,0
20180902/AMAR418.1.20180902T143639Z.wav,195.61,196.39,1
20180902/AMAR418.1.20180902T143639Z.wav,237.48,238.52,1
20180902/AMAR418.1.20180902T143639Z.wav,248.16,249.84,1
20180902/AMAR418.1.20180902T143639Z.wav,250.61,251.39,1
20180902/AMAR418.1.20180902T143639Z.wav,291.56,292.44,1
20180902/AMAR418.1.20180902T143639Z.wav,420.37,421.63,1
20180902/AMAR418.1.20180902T143639Z.wav,448.63,449.37,1
20180902/AMAR418.1.20180902T143639Z.wav,455.42,456.58,1
20180902/AMAR418.1.20180902T143639Z.wav,460.54,461.46,1
20180902/AMAR418.1.20180902T143639Z.wav,503.46,504.54,1
20180902/AMAR418.1.20180902T143639Z.wav,505.47,506.53,1
20180902/AMAR418.1.20180902T143639Z.wav,708.57,709.43,1
20180902/AMAR418.1.20180902T143639Z.wav,894.5,895.5,1
20180902/AMAR418.1.20180902T143639Z.wav,1113.5,1114.5,1
20180902/AMAR418.1.20180902T143639Z.wav,1503.32,1504.68,1
20180902/AMAR418.1.20180902T143639Z.wav,1510.61,1511.39,1
20180902/AMAR418.1.20180902T143639Z.wav,1605.6,1606.4,1
20180902/AMAR418.1.20180902T143639Z.wav,1681.51,1682.49,1
20180902/AMAR418.1.20180902T143639Z.wav,1535896376.42,1535896377.58,0
20180902/AMAR418.1.20180902T143639Z.wav,1535896378.61,1535896379.39,0
20180902/AMAR418.1.20180902T143639Z.wav,1535896896.65,1535896897.35,0
20180902/AMAR418.1.20180902T153639Z.wav,205.71,206.29,1
20180902/AMAR418.1.20180902T153639Z.wav,261.62,262.38,1
20180902/AMAR418.1.20180902T153639Z.wav,269.75,270.25,1
20180902/AMAR418.1.20180902T153639Z.wav,270.63,271.37,1
20180902/AMAR418.1.20180902T153639Z.wav,279.69,280.31,1
20180902/AMAR418.1.20180902T153639Z.wav,285.69,286.31,1
20180902/AMAR418.1.20180902T153639Z.wav,315.78,316.22,1
20180902/AMAR418.1.20180902T153639Z.wav,328.71,329.29,1
20180902/AMAR418.1.20180902T153639Z.wav,332.72,333.28,1
20180902/AMAR418.1.20180902T153639Z.wav,345.73,346.27,1
20180902/AMAR418.1.20180902T153639Z.wav,347.73,348.27,1
20180902/AMAR418.1.20180902T153639Z.wav,353.7,354.3,1
20180902/AMAR418.1.20180902T153639Z.wav,377.73,378.27,1
20180902/AMAR418.1.20180902T153639Z.wav,381.7,382.3,1
20180902/AMAR418.1.20180902T153639Z.wav,398.75,399.25,1
20180902/AMAR418.1.20180902T153639Z.wav,406.75,407.25,1
20180902/AMAR418.1.20180902T153639Z.wav,409.73,410.27,1
20180902/AMAR418.1.20180902T153639Z.wav,422.73,423.27,1
20180902/AMAR418.1.20180902T153639Z.wav,424.46,425.54,1
20180902/AMAR418.1.20180902T153639Z.wav,427.79,428.21,1
20180902/AMAR418.1.20180902T153639Z.wav,435.7,436.3,1
20180902/AMAR418.1.20180902T153639Z.wav,437.71,438.29,1
20180902/AMAR418.1.20180902T153639Z.wav,440.67,441.33,1
20180904/AMAR418.1.20180904T003639Z.wav,1497.44,1498.56,1
20180904/AMAR418.1.20180904T003639Z.wav,1515.61,1516.39,1
20180904/AMAR418.1.20180904T003639Z.wav,1552.85,1553.15,1
20180904/AMAR418.1.20180904T003639Z.wav,1589.73,1590.27,1
20180904/AMAR418.1.20180904T003639Z.wav,1623.34,1624.66,1
20180904/AMAR418.1.20180904T003639Z.wav,1664.69,1665.31,1
20180904/AMAR418.1.20180904T003639Z.wav,1536018391.49,1536018392.51,0
20180904/AMAR418.1.20180904T003639Z.wav,1536018392.41,1536018393.59,0
20180904/AMAR418.1.20180904T003639Z.wav,1536018394.7,1536018395.3,0
20180907/AMAR418.1.20180907T030639Z.wav,11.57,12.43,1
20180907/AMAR418.1.20180907T030639Z.wav,22.61,23.39,1
20180907/AMAR418.1.20180907T030639Z.wav,23.81,24.19,1
20180907/AMAR418.1.20180907T030639Z.wav,39.65,40.35,1
20180907/AMAR418.1.20180907T030639Z.wav,44.52,45.48,1
20180907/AMAR418.1.20180907T030639Z.wav,54.71,55.29,1
20180907/AMAR418.1.20180907T030639Z.wav,55.61,56.39,1
20180907/AMAR418.1.20180907T030639Z.wav,64.61,65.39,1
20180907/AMAR418.1.20180907T030639Z.wav,64.63,65.37,1
20180907/AMAR418.1.20180907T030639Z.wav,69.74,70.26,1
20180907/AMAR418.1.20180907T030639Z.wav,77.52,78.48,1
20180907/AMAR418.1.20180907T030639Z.wav,79.26,80.74,1
20180907/AMAR418.1.20180907T030639Z.wav,83.71,84.29,1
20180907/AMAR418.1.20180907T030639Z.wav,90.45,91.55,1
20180907/AMAR418.1.20180907T030639Z.wav,93.71,94.29,1
20180907/AMAR418.1.20180907T030639Z.wav,98.71,99.29,1
20180907/AMAR418.1.20180907T030639Z.wav,115.49,116.51,1
20180907/AMAR418.1.20180907T030639Z.wav,115.49,116.51,1
20180907/AMAR418.1.20180907T030639Z.wav,119.48,120.52,1
20180907/AMAR418.1.20180907T030639Z.wav,121.59,122.41,1
20180907/AMAR418.1.20180907T030639Z.wav,126.56,127.44,1
20180907/AMAR418.1.20180907T030639Z.wav,126.65,127.35,1
20180907/AMAR418.1.20180907T030639Z.wav,129.63,130.37,1
20180907/AMAR418.1.20180907T030639Z.wav,138.19,139.81,1
20180907/AMAR418.1.20180907T030639Z.wav,143.48,144.52,1
20180907/AMAR418.1.20180907T030639Z.wav,150.58,151.42,1
20180907/AMAR418.1.20180907T030639Z.wav,162.7,163.3,1
20180907/AMAR418.1.20180907T030639Z.wav,178.56,179.44,1
20180907/AMAR418.1.20180907T030639Z.wav,188.53,189.47,1
20180907/AMAR418.1.20180907T030639Z.wav,188.73,189.27,1
20180907/AMAR418.1.20180907T030639Z.wav,190.35,191.65,1
20180907/AMAR418.1.20180907T030639Z.wav,201.64,202.36,1
20180907/AMAR418.1.20180907T030639Z.wav,211.77,212.23,1
20180907/AMAR418.1.20180907T030639Z.wav,215.58,216.42,1
20180907/AMAR418.1.20180907T030639Z.wav,228.48,229.52,1
20180907/AMAR418.1.20180907T030639Z.wav,229.22,230.78,1
20180907/AMAR418.1.20180907T030639Z.wav,231.07,232.93,1
20180907/AMAR418.1.20180907T030639Z.wav,234.58,235.42,1
20180907/AMAR418.1.20180907T030639Z.wav,237.62,238.38,1
20180907/AMAR418.1.20180907T030639Z.wav,239.36,240.64,1
20180907/AMAR418.1.20180907T030639Z.wav,240.46,241.54,1
20180907/AMAR418.1.20180907T030639Z.wav,244.64,245.36,1
20180907/AMAR418.1.20180907T030639Z.wav,250.72,251.28,1
20180907/AMAR418.1.20180907T030639Z.wav,253.37,254.63,1
20180907/AMAR418.1.20180907T030639Z.wav,257.38,258.62,1
20180907/AMAR418.1.20180907T030639Z.wav,257.53,258.47,1
20180907/AMAR418.1.20180907T030639Z.wav,268.47,269.53,1
20180907/AMAR418.1.20180907T030639Z.wav,269.33,270.67,1
20180907/AMAR418.1.20180907T030639Z.wav,281.63,282.37,1
20180907/AMAR418.1.20180907T030639Z.wav,290.35,291.65,1
20180907/AMAR418.1.20180907T030639Z.wav,297.68,298.32,1
20180907/AMAR418.1.20180907T030639Z.wav,301.69,302.31,1
20180907/AMAR418.1.20180907T030639Z.wav,301.71,302.29,1
20180907/AMAR418.1.20180907T030639Z.wav,302.62,303.38,1
20180907/AMAR418.1.20180907T030639Z.wav,311.48,312.52,1
20180907/AMAR418.1.20180907T030639Z.wav,311.52,312.48,1
20180907/AMAR418.1.20180907T030639Z.wav,316.67,317.33,1
20180907/AMAR418.1.20180907T030639Z.wav,318.58,319.42,1
20180907/AMAR418.1.20180907T030639Z.wav,366.56,367.44,1
20180907/AMAR418.1.20180907T030639Z.wav,369.71,370.29,1
20180907/AMAR418.1.20180907T030639Z.wav,386.63,387.37,1
20180907/AMAR418.1.20180907T030639Z.wav,522.74,523.26,1
20180907/AMAR418.1.20180907T030639Z.wav,523.76,524.24,1
20180907/AMAR418.1.20180907T030639Z.wav,549.72,550.28,1
20180907/AMAR418.1.20180907T030639Z.wav,555.7,556.3,1
20180907/AMAR418.1.20180907T030639Z.wav,560.64,561.36,1
20180907/AMAR418.1.20180907T030639Z.wav,561.55,562.45,1
20180907/AMAR418.1.20180907T030639Z.wav,563.55,564.45,1
20180907/AMAR418.1.20180907T030639Z.wav,568.73,569.27,1
20180907/AMAR418.1.20180907T030639Z.wav,570.57,571.43,1
20180907/AMAR418.1.20180907T030639Z.wav,572.61,573.39,1
20180907/AMAR418.1.20180907T030639Z.wav,578.46,579.54,1
20180907/AMAR418.1.20180907T030639Z.wav,591.63,592.37,1
20180907/AMAR418.1.20180907T030639Z.wav,598.72,599.28,1
20180907/AMAR418.1.20180907T030639Z.wav,600.56,601.44,1
20180907/AMAR418.1.20180907T030639Z.wav,609.37,610.63,1
20180907/AMAR418.1.20180907T030639Z.wav,612.77,613.23,1
20180907/AMAR418.1.20180907T030639Z.wav,620.59,621.41,1
20180907/AMAR418.1.20180907T030639Z.wav,645.74,646.26,1
20180907/AMAR418.1.20180907T030639Z.wav,647.63,648.37,1
20180907/AMAR418.1.20180907T030639Z.wav,695.35,696.65,1
20180907/AMAR418.1.20180907T030639Z.wav,704.68,705.32,1
20180907/AMAR418.1.20180907T030639Z.wav,930.52,931.48,1
20180907/AMAR418.1.20180907T030639Z.wav,988.52,989.48,1
20180907/AMAR418.1.20180907T043639Z.wav,93.6,94.4,1
20180907/AMAR418.1.20180907T043639Z.wav,100.76,101.24,1
20180907/AMAR418.1.20180907T043639Z.wav,110.59,111.41,1
20180907/AMAR418.1.20180907T043639Z.wav,115.54,116.46,1
20180907/AMAR418.1.20180907T043639Z.wav,123.71,124.29,1
20180907/AMAR418.1.20180907T043639Z.wav,129.8,130.2,1
20180907/AMAR418.1.20180907T043639Z.wav,139.62,140.38,1
20180907/AMAR418.1.20180907T043639Z.wav,139.82,140.18,1
20180907/AMAR418.1.20180907T043639Z.wav,164.35,165.65,1
20180907/AMAR418.1.20180907T043639Z.wav,172.71,173.29,1
20180907/AMAR418.1.20180907T043639Z.wav,173.65,174.35,1
20180907/AMAR418.1.20180907T043639Z.wav,176.78,177.22,1
20180907/AMAR418.1.20180907T043639Z.wav,182.68,183.32,1
20180907/AMAR418.1.20180907T043639Z.wav,184.47,185.53,1
20180907/AMAR418.1.20180907T043639Z.wav,187.59,188.41,1
